[2022/05/26 11:53:06] - Namespace(attack='pgd', attack_iters=10, batch_size=128, chkpt_iters=10, cutout=False, cutout_len=None, data_dir='../cifar-data', epochs=200, epsilon=8, eval=False, fgsm_alpha=1.25, fgsm_init='random', fname='experiments/cifar10_mixup/preactresnet18_2.0', half=False, l1=0, l2=0, lr_drop_epoch=100, lr_max=0.1, lr_one_drop=0.01, lr_schedule='piecewise', mixup=True, mixup_alpha=2.0, model='PreActResNet18', norm='l_inf', pgd_alpha=2, restarts=1, resume=0, seed=0, val=False, width_factor=10)
[2022/05/26 11:53:10] - Epoch 	 Train Time 	 Test Time 	 LR 	 	 Train Loss 	 Train Acc 	 Train Robust Loss 	 Train Robust Acc 	 Test Loss 	 Test Acc 	 Test Robust Loss 	 Test Robust Acc
[2022/05/26 21:01:00] - 116 	 242.3 	 	 38.5 	 	 0.0100 	 1.7450 	 0.3592 	 2.0425 	 	 0.2104 	 	 1.2681 	 0.6913 	 1.5977 	 	 0.4677
[2022/05/26 21:05:41] - 117 	 242.3 	 	 38.5 	 	 0.0100 	 1.7218 	 0.3668 	 2.0261 	 	 0.2157 	 	 1.1538 	 0.6940 	 1.5176 	 	 0.4760
[2022/05/26 21:10:22] - 118 	 242.4 	 	 38.5 	 	 0.0100 	 1.6922 	 0.3787 	 2.0042 	 	 0.2245 	 	 1.3504 	 0.6754 	 1.6224 	 	 0.4774
[2022/05/26 21:15:03] - 119 	 242.3 	 	 38.5 	 	 0.0100 	 1.7216 	 0.3713 	 2.0243 	 	 0.2162 	 	 1.2047 	 0.7020 	 1.5657 	 	 0.4626
[2022/05/26 21:19:44] - 120 	 242.3 	 	 38.5 	 	 0.0100 	 1.7043 	 0.3707 	 2.0152 	 	 0.2183 	 	 1.3300 	 0.6826 	 1.6312 	 	 0.4675
[2022/05/26 21:24:25] - 121 	 242.3 	 	 38.5 	 	 0.0100 	 1.7297 	 0.3808 	 2.0331 	 	 0.2220 	 	 1.2152 	 0.7030 	 1.5432 	 	 0.4911
[2022/05/26 21:29:06] - 122 	 242.2 	 	 38.5 	 	 0.0100 	 1.7215 	 0.3638 	 2.0292 	 	 0.2131 	 	 1.2741 	 0.6875 	 1.5869 	 	 0.4831
[2022/05/26 21:33:46] - 123 	 242.3 	 	 38.5 	 	 0.0100 	 1.7181 	 0.3618 	 2.0238 	 	 0.2141 	 	 1.2813 	 0.6689 	 1.6022 	 	 0.4595
[2022/05/26 21:38:27] - 124 	 242.3 	 	 38.5 	 	 0.0100 	 1.7255 	 0.4047 	 2.0302 	 	 0.2348 	 	 1.2089 	 0.6897 	 1.5189 	 	 0.4976
[2022/05/26 21:43:09] - 125 	 242.5 	 	 38.5 	 	 0.0100 	 1.7011 	 0.3730 	 2.0139 	 	 0.2212 	 	 1.2835 	 0.6722 	 1.5995 	 	 0.4603
[2022/05/26 21:47:49] - 126 	 242.5 	 	 38.5 	 	 0.0100 	 1.6981 	 0.3504 	 2.0117 	 	 0.2091 	 	 1.1816 	 0.7097 	 1.5121 	 	 0.4982
[2022/05/26 21:52:30] - 127 	 242.3 	 	 38.5 	 	 0.0100 	 1.7107 	 0.3736 	 2.0226 	 	 0.2206 	 	 1.1906 	 0.7034 	 1.5246 	 	 0.4976
[2022/05/26 21:57:11] - 128 	 242.3 	 	 38.5 	 	 0.0100 	 1.6948 	 0.3764 	 2.0101 	 	 0.2200 	 	 1.1952 	 0.6931 	 1.5339 	 	 0.4826
[2022/05/26 22:01:52] - 129 	 242.4 	 	 38.5 	 	 0.0100 	 1.7002 	 0.3969 	 2.0147 	 	 0.2311 	 	 1.1721 	 0.7063 	 1.5082 	 	 0.4938
[2022/05/26 22:06:33] - 130 	 242.3 	 	 38.5 	 	 0.0100 	 1.7005 	 0.3894 	 2.0125 	 	 0.2259 	 	 1.2440 	 0.6671 	 1.5752 	 	 0.4630
[2022/05/26 22:11:14] - 131 	 242.3 	 	 38.6 	 	 0.0100 	 1.6862 	 0.3701 	 2.0043 	 	 0.2178 	 	 1.4237 	 0.6362 	 1.6739 	 	 0.4662
[2022/05/26 22:15:55] - 132 	 242.3 	 	 38.5 	 	 0.0100 	 1.6772 	 0.3739 	 1.9990 	 	 0.2183 	 	 1.0062 	 0.7314 	 1.4378 	 	 0.4925
[2022/05/26 22:20:36] - 133 	 242.4 	 	 38.5 	 	 0.0100 	 1.6984 	 0.3776 	 2.0129 	 	 0.2208 	 	 1.3267 	 0.6588 	 1.6192 	 	 0.4711
[2022/05/26 22:25:17] - 134 	 242.2 	 	 38.5 	 	 0.0100 	 1.7064 	 0.3874 	 2.0194 	 	 0.2233 	 	 1.1805 	 0.6950 	 1.5313 	 	 0.4755
[2022/05/26 22:29:58] - 135 	 242.3 	 	 38.6 	 	 0.0100 	 1.6858 	 0.3879 	 2.0082 	 	 0.2282 	 	 1.2126 	 0.7066 	 1.5632 	 	 0.4717
[2022/05/26 22:34:40] - 136 	 243.2 	 	 38.5 	 	 0.0100 	 1.6921 	 0.3650 	 2.0103 	 	 0.2129 	 	 1.3312 	 0.6654 	 1.6195 	 	 0.4792
[2022/05/26 22:39:20] - 137 	 242.3 	 	 38.5 	 	 0.0100 	 1.6967 	 0.3719 	 2.0169 	 	 0.2152 	 	 1.2787 	 0.6792 	 1.5929 	 	 0.4721
[2022/05/26 22:44:01] - 138 	 242.5 	 	 38.5 	 	 0.0100 	 1.6939 	 0.3782 	 2.0113 	 	 0.2201 	 	 1.2726 	 0.6856 	 1.6004 	 	 0.4633
[2022/05/26 22:48:42] - 139 	 242.3 	 	 38.5 	 	 0.0100 	 1.7054 	 0.3968 	 2.0193 	 	 0.2311 	 	 1.3520 	 0.6538 	 1.6262 	 	 0.4717
[2022/05/26 22:53:23] - 140 	 242.3 	 	 38.5 	 	 0.0100 	 1.6820 	 0.3669 	 1.9998 	 	 0.2166 	 	 1.2849 	 0.6977 	 1.5926 	 	 0.4830
[2022/05/26 22:58:04] - 141 	 242.4 	 	 38.5 	 	 0.0100 	 1.6914 	 0.3886 	 2.0117 	 	 0.2254 	 	 1.3278 	 0.6708 	 1.6363 	 	 0.4692
[2022/05/26 23:02:45] - 142 	 242.2 	 	 38.5 	 	 0.0100 	 1.6862 	 0.3996 	 2.0060 	 	 0.2339 	 	 1.1040 	 0.7212 	 1.5274 	 	 0.4668
[2022/05/26 23:07:26] - 143 	 242.4 	 	 38.5 	 	 0.0100 	 1.6711 	 0.3852 	 1.9960 	 	 0.2264 	 	 1.0594 	 0.7074 	 1.4800 	 	 0.4819
[2022/05/26 23:12:07] - 144 	 242.3 	 	 38.5 	 	 0.0100 	 1.6831 	 0.3814 	 2.0063 	 	 0.2235 	 	 1.1452 	 0.7168 	 1.5275 	 	 0.4708
[2022/05/26 23:16:48] - 145 	 242.2 	 	 38.5 	 	 0.0100 	 1.6934 	 0.3829 	 2.0148 	 	 0.2248 	 	 1.2493 	 0.6977 	 1.5980 	 	 0.4700
[2022/05/26 23:21:29] - 146 	 242.4 	 	 38.5 	 	 0.0100 	 1.6978 	 0.3747 	 2.0158 	 	 0.2186 	 	 0.9656 	 0.7397 	 1.4186 	 	 0.4883
[2022/05/26 23:26:09] - 147 	 242.2 	 	 38.5 	 	 0.0100 	 1.6889 	 0.3830 	 2.0092 	 	 0.2238 	 	 1.0540 	 0.7300 	 1.4693 	 	 0.4888
[2022/05/26 23:30:50] - 148 	 242.4 	 	 38.5 	 	 0.0100 	 1.6641 	 0.3936 	 1.9923 	 	 0.2295 	 	 1.2753 	 0.6856 	 1.5854 	 	 0.4803
[2022/05/26 23:35:31] - 149 	 242.3 	 	 38.5 	 	 0.0010 	 1.6797 	 0.3957 	 2.0009 	 	 0.2309 	 	 1.2882 	 0.6941 	 1.5848 	 	 0.4964
[2022/05/26 23:40:12] - 150 	 242.3 	 	 38.5 	 	 0.0010 	 1.6539 	 0.3830 	 1.9731 	 	 0.2295 	 	 1.2436 	 0.7001 	 1.5700 	 	 0.4867
[2022/05/26 23:44:53] - 151 	 242.3 	 	 38.5 	 	 0.0010 	 1.6373 	 0.3982 	 1.9648 	 	 0.2339 	 	 0.9794 	 0.7649 	 1.4017 	 	 0.5128
[2022/05/26 23:49:34] - 152 	 242.3 	 	 38.5 	 	 0.0010 	 1.6320 	 0.4157 	 1.9577 	 	 0.2480 	 	 0.9604 	 0.7616 	 1.3815 	 	 0.5210
[2022/05/26 23:54:15] - 153 	 242.2 	 	 38.5 	 	 0.0010 	 1.6392 	 0.3909 	 1.9643 	 	 0.2312 	 	 1.1974 	 0.7252 	 1.5336 	 	 0.5044
[2022/05/26 23:58:56] - 154 	 242.2 	 	 38.5 	 	 0.0010 	 1.6363 	 0.3955 	 1.9617 	 	 0.2351 	 	 0.9894 	 0.7656 	 1.4038 	 	 0.5159
[2022/05/27 00:03:36] - 155 	 242.3 	 	 38.5 	 	 0.0010 	 1.6382 	 0.3990 	 1.9656 	 	 0.2370 	 	 1.1976 	 0.7182 	 1.5275 	 	 0.5036
[2022/05/27 00:08:17] - 156 	 242.4 	 	 38.5 	 	 0.0010 	 1.6137 	 0.3969 	 1.9439 	 	 0.2367 	 	 1.2290 	 0.7168 	 1.5706 	 	 0.4895
[2022/05/27 00:12:58] - 157 	 242.4 	 	 38.5 	 	 0.0010 	 1.6042 	 0.3987 	 1.9387 	 	 0.2384 	 	 1.2058 	 0.7272 	 1.5366 	 	 0.5080
[2022/05/27 00:17:39] - 158 	 242.2 	 	 38.5 	 	 0.0010 	 1.6193 	 0.3876 	 1.9518 	 	 0.2343 	 	 1.2497 	 0.7175 	 1.5656 	 	 0.5017
[2022/05/27 00:22:20] - 159 	 242.3 	 	 38.6 	 	 0.0010 	 1.6227 	 0.4155 	 1.9565 	 	 0.2437 	 	 0.9403 	 0.7791 	 1.3536 	 	 0.5296
[2022/05/27 00:27:01] - 160 	 242.3 	 	 38.5 	 	 0.0010 	 1.6186 	 0.3796 	 1.9537 	 	 0.2256 	 	 1.2314 	 0.7156 	 1.5630 	 	 0.4958
[2022/05/27 00:31:42] - 161 	 242.3 	 	 38.5 	 	 0.0010 	 1.6282 	 0.4177 	 1.9597 	 	 0.2502 	 	 1.2347 	 0.7158 	 1.5659 	 	 0.4901
[2022/05/27 00:36:23] - 162 	 242.2 	 	 38.5 	 	 0.0010 	 1.6112 	 0.4474 	 1.9488 	 	 0.2645 	 	 0.9443 	 0.7541 	 1.3633 	 	 0.5229
[2022/05/27 00:41:04] - 163 	 242.3 	 	 38.5 	 	 0.0010 	 1.6273 	 0.3956 	 1.9597 	 	 0.2348 	 	 1.1243 	 0.7298 	 1.4890 	 	 0.5023
[2022/05/27 00:45:45] - 164 	 242.3 	 	 38.5 	 	 0.0010 	 1.6123 	 0.4183 	 1.9482 	 	 0.2476 	 	 0.9240 	 0.7739 	 1.3843 	 	 0.5104
[2022/05/27 00:50:25] - 165 	 242.3 	 	 38.5 	 	 0.0010 	 1.5994 	 0.4142 	 1.9354 	 	 0.2484 	 	 1.0708 	 0.7464 	 1.4569 	 	 0.5116
[2022/05/27 00:55:06] - 166 	 242.2 	 	 38.5 	 	 0.0010 	 1.6211 	 0.4141 	 1.9561 	 	 0.2434 	 	 1.2381 	 0.7157 	 1.5626 	 	 0.4968
[2022/05/27 00:59:47] - 167 	 242.3 	 	 38.5 	 	 0.0010 	 1.6045 	 0.4135 	 1.9403 	 	 0.2466 	 	 1.2211 	 0.7196 	 1.5508 	 	 0.5026
[2022/05/27 01:04:28] - 168 	 242.3 	 	 38.5 	 	 0.0010 	 1.6051 	 0.4172 	 1.9439 	 	 0.2469 	 	 1.1740 	 0.7314 	 1.5382 	 	 0.4964
[2022/05/27 01:09:09] - 169 	 242.2 	 	 38.5 	 	 0.0010 	 1.6105 	 0.3920 	 1.9492 	 	 0.2316 	 	 1.2622 	 0.7086 	 1.5704 	 	 0.4988
[2022/05/27 01:13:50] - 170 	 242.4 	 	 38.5 	 	 0.0010 	 1.5960 	 0.3820 	 1.9361 	 	 0.2335 	 	 1.2215 	 0.7281 	 1.5550 	 	 0.5007
[2022/05/27 01:18:31] - 171 	 242.2 	 	 38.5 	 	 0.0010 	 1.6098 	 0.4224 	 1.9486 	 	 0.2522 	 	 1.1784 	 0.7357 	 1.5243 	 	 0.5082
[2022/05/27 01:23:12] - 172 	 242.4 	 	 38.5 	 	 0.0010 	 1.6080 	 0.4126 	 1.9474 	 	 0.2456 	 	 0.8777 	 0.7753 	 1.3483 	 	 0.5201
[2022/05/27 01:27:52] - 173 	 242.2 	 	 38.5 	 	 0.0010 	 1.6139 	 0.4000 	 1.9492 	 	 0.2367 	 	 1.2200 	 0.7170 	 1.5587 	 	 0.4937
[2022/05/27 01:32:33] - 174 	 242.5 	 	 38.5 	 	 0.0010 	 1.6148 	 0.4011 	 1.9556 	 	 0.2385 	 	 1.2095 	 0.7098 	 1.5462 	 	 0.4933
[2022/05/27 01:37:14] - 175 	 242.3 	 	 38.6 	 	 0.0010 	 1.5979 	 0.4118 	 1.9409 	 	 0.2456 	 	 1.1014 	 0.7565 	 1.4704 	 	 0.5148
[2022/05/27 01:41:55] - 176 	 242.3 	 	 38.5 	 	 0.0010 	 1.5694 	 0.4073 	 1.9132 	 	 0.2449 	 	 0.8266 	 0.7874 	 1.3270 	 	 0.5163
[2022/05/27 01:46:36] - 177 	 242.2 	 	 38.5 	 	 0.0010 	 1.6074 	 0.4184 	 1.9504 	 	 0.2486 	 	 1.1803 	 0.7302 	 1.5392 	 	 0.4970
[2022/05/27 01:51:17] - 178 	 242.3 	 	 38.5 	 	 0.0010 	 1.6045 	 0.4304 	 1.9441 	 	 0.2562 	 	 1.0922 	 0.7446 	 1.4944 	 	 0.4962
[2022/05/27 01:55:57] - 179 	 242.3 	 	 38.6 	 	 0.0010 	 1.5771 	 0.3935 	 1.9242 	 	 0.2354 	 	 0.8828 	 0.7738 	 1.3635 	 	 0.5131
[2022/05/27 02:00:39] - 180 	 242.3 	 	 38.5 	 	 0.0010 	 1.6102 	 0.4066 	 1.9509 	 	 0.2404 	 	 1.1783 	 0.7355 	 1.5403 	 	 0.4910
[2022/05/27 02:05:19] - 181 	 242.3 	 	 38.5 	 	 0.0010 	 1.6007 	 0.4210 	 1.9414 	 	 0.2520 	 	 1.0905 	 0.7439 	 1.4838 	 	 0.5053
[2022/05/27 02:10:00] - 182 	 242.3 	 	 38.5 	 	 0.0010 	 1.5777 	 0.4105 	 1.9201 	 	 0.2472 	 	 1.0583 	 0.7532 	 1.4561 	 	 0.5082
[2022/05/27 02:14:41] - 183 	 242.3 	 	 38.5 	 	 0.0010 	 1.6056 	 0.4225 	 1.9478 	 	 0.2504 	 	 0.9040 	 0.7739 	 1.3638 	 	 0.5200
[2022/05/27 02:19:22] - 184 	 242.3 	 	 38.5 	 	 0.0010 	 1.6067 	 0.4234 	 1.9484 	 	 0.2483 	 	 1.1219 	 0.7345 	 1.5047 	 	 0.4989
[2022/05/27 02:24:03] - 185 	 242.2 	 	 38.5 	 	 0.0010 	 1.6038 	 0.4079 	 1.9473 	 	 0.2428 	 	 0.8550 	 0.7752 	 1.3573 	 	 0.5104
[2022/05/27 02:28:43] - 186 	 242.2 	 	 38.5 	 	 0.0010 	 1.6067 	 0.4058 	 1.9496 	 	 0.2382 	 	 0.8954 	 0.7796 	 1.3701 	 	 0.5120
[2022/05/27 02:33:24] - 187 	 242.3 	 	 38.5 	 	 0.0010 	 1.6046 	 0.3769 	 1.9472 	 	 0.2275 	 	 1.2480 	 0.7139 	 1.5716 	 	 0.4915
[2022/05/27 02:38:05] - 188 	 242.2 	 	 38.5 	 	 0.0010 	 1.6022 	 0.3938 	 1.9430 	 	 0.2348 	 	 0.8808 	 0.7782 	 1.3356 	 	 0.5214
[2022/05/27 02:42:46] - 189 	 242.2 	 	 38.5 	 	 0.0010 	 1.5891 	 0.4134 	 1.9329 	 	 0.2482 	 	 1.2428 	 0.7056 	 1.5889 	 	 0.4802
[2022/05/27 02:47:27] - 190 	 242.2 	 	 38.5 	 	 0.0010 	 1.5902 	 0.4194 	 1.9372 	 	 0.2498 	 	 0.9069 	 0.7828 	 1.3621 	 	 0.5244
[2022/05/27 02:52:08] - 191 	 242.2 	 	 38.5 	 	 0.0010 	 1.5778 	 0.4210 	 1.9262 	 	 0.2495 	 	 0.9546 	 0.7653 	 1.4167 	 	 0.5015
[2022/05/27 02:56:48] - 192 	 242.2 	 	 38.5 	 	 0.0010 	 1.5547 	 0.4507 	 1.9055 	 	 0.2691 	 	 1.0073 	 0.7629 	 1.4610 	 	 0.4929
[2022/05/27 03:01:29] - 193 	 242.2 	 	 38.5 	 	 0.0010 	 1.5937 	 0.4077 	 1.9368 	 	 0.2427 	 	 1.0382 	 0.7603 	 1.4628 	 	 0.5019
[2022/05/27 03:06:10] - 194 	 242.2 	 	 38.5 	 	 0.0010 	 1.6205 	 0.4071 	 1.9620 	 	 0.2412 	 	 1.1023 	 0.7404 	 1.4833 	 	 0.5102
[2022/05/27 03:10:50] - 195 	 242.2 	 	 38.5 	 	 0.0010 	 1.5960 	 0.4254 	 1.9423 	 	 0.2526 	 	 0.9133 	 0.7747 	 1.3855 	 	 0.5130
[2022/05/27 03:15:31] - 196 	 242.3 	 	 38.5 	 	 0.0010 	 1.6042 	 0.4185 	 1.9505 	 	 0.2468 	 	 0.9544 	 0.7723 	 1.4029 	 	 0.5143
[2022/05/27 03:20:12] - 197 	 242.2 	 	 38.5 	 	 0.0010 	 1.5971 	 0.4321 	 1.9426 	 	 0.2538 	 	 1.1208 	 0.7387 	 1.4981 	 	 0.5050
[2022/05/27 03:24:53] - 198 	 242.2 	 	 38.5 	 	 0.0010 	 1.5911 	 0.4108 	 1.9371 	 	 0.2460 	 	 0.9042 	 0.7731 	 1.4154 	 	 0.4976
[2022/05/27 03:29:33] - 199 	 242.2 	 	 38.5 	 	 0.0010 	 1.5963 	 0.4113 	 1.9460 	 	 0.2418 	 	 1.1010 	 0.7463 	 1.4958 	 	 0.5009
